
471000,74.95014
472000,74.95014
473000,74.96064
474000,74.95014
475000,74.96064
476000,74.95434
477000,74.95014
478000,74.95224
479000,74.94804
480000,74.95224
481000,74.95434
482000,74.96274
483000,74.97533
484000,74.99213
485000,74.99213
486000,75.00262
487000,75.00472
488000,75.00053
489000,75.01102
490000,75.00682
491000,75.01522
492000,75.01522
493000,75.01522
494000,75.02362
495000,75.02782
496000,75.02151
497000,75.00892
498000,75.01732
499000,75.01522
500000,75.00682
501000,75.01102
502000,75.01312
503000,75.02572
504000,75.02782
505000,75.02782
506000,75.02362
507000,75.01732
508000,75.03831
509000,75.02362
510000,75.02991
511000,75.03201
512000,75.02362
513000,75.02572
514000,75.03201
515000,75.03412
516000,75.03831
517000,75.05511
518000,75.05931
519000,75.05721
520000,75.05511
521000,75.06141
522000,75.05091
523000,75.06351
524000,75.06351
525000,75.06561
526000,75.05931
527000,75.07401
528000,75.0761
529000,75.0866
530000,75.0803
531000,75.0761
532000,75.0845
533000,75.0992
534000,75.0992
535000,75.0929
536000,75.0992
537000,75.10339
538000,75.10549
539000,75.1097
540000,75.10759
541000,75.1097
542000,75.1097
543000,75.1097
544000,75.1097
545000,75.10759
546000,75.11809
547000,75.12859
548000,75.12439
549000,75.12439
550000,75.13068
551000,75.12229
552000,75.13279
553000,75.12859
554000,75.13908
555000,75.13489
556000,75.14748
557000,75.14539
558000,75.14748
559000,75.14748
560000,75.14118
561000,75.13699
562000,75.14328
563000,75.14539
564000,75.14539
565000,75.15378
566000,75.15798
567000,75.15798
568000,75.16637
569000,75.17687
570000,75.17687
571000,75.17897
572000,75.18107
573000,75.18527
574000,75.18947
575000,75.19157
576000,75.20627
577000,75.19997
578000,75.19787
579000,75.20416
580000,75.19997
581000,75.20627
582000,75.20837
583000,75.22096
584000,75.21046
585000,75.20206
586000,75.19787
587000,75.20206
588000,75.22096
589000,75.20627
590000,75.20416
591000,75.21466
592000,75.21886
593000,75.22306
594000,75.22096
595000,75.22726
596000,75.23146
597000,75.23146
598000,75.23985
599000,75.23985
600000,75.23775
601000,75.23356
602000,75.24406
603000,75.22935
604000,75.24195
605000,75.23985
606000,75.23985
607000,75.24195
608000,75.23146
609000,75.23985
610000,75.24195
611000,75.25245
612000,75.25455
613000,75.25455
614000,75.25245
615000,75.26085
616000,75.26505
617000,75.27345
618000,75.27135
619000,75.27554
620000,75.27554
621000,75.27974
622000,75.28394
623000,75.29234
624000,75.29024
625000,75.29234
626000,75.29654
627000,75.29234
628000,75.30283
629000,75.30704
630000,75.30494
631000,75.29864
632000,75.30283
633000,75.30704
634000,75.32173
635000,75.30494
636000,75.30283
637000,75.31123
638000,75.30914
639000,75.32173
640000,75.33013
641000,75.33013
642000,75.31543
643000,75.34273
644000,75.33013
645000,75.33013
646000,75.34483
647000,75.35532
648000,75.36162
649000,75.35742
650000,75.36792
651000,75.36792
652000,75.38052
653000,75.38471
654000,75.39521
655000,75.38891
656000,75.37631
657000,75.38681
658000,75.38681
659000,75.39311
660000,75.39731
661000,75.40361
662000,75.4015
663000,75.40571
664000,75.412
665000,75.40781
666000,75.412
667000,75.412
668000,75.40781
669000,75.41621
670000,75.4225
671000,75.4309
672000,75.43719
673000,75.433
674000,75.433
675000,75.4309
676000,75.4225
677000,75.4267
678000,75.43719
679000,75.44979
680000,75.4435
681000,75.4435
682000,75.4435
683000,75.45609
684000,75.45189
685000,75.45819
686000,75.46029
687000,75.46029
688000,75.47498
689000,75.47079
690000,75.46449
691000,75.47289
692000,75.48548
693000,75.47709
694000,75.47709
695000,75.47498
696000,75.48338
697000,75.47919
698000,75.48969
699000,75.49388
700000,75.50018
701000,75.50648
702000,75.50018
703000,75.49808
704000,75.49598
705000,75.50648
706000,75.50858
707000,75.50228
708000,75.50858
709000,75.49388
710000,75.50648
711000,75.52747
712000,75.52117
713000,75.51907
714000,75.51277
715000,75.52747
716000,75.51907
717000,75.52117
718000,75.52747
719000,75.52327
720000,75.53167
721000,75.52747
722000,75.53796
723000,75.53587
724000,75.54636
725000,75.54427
726000,75.53796
727000,75.55896
728000,75.55476
729000,75.55896
730000,75.55476
731000,75.54636
732000,75.54846
733000,75.54217
734000,75.54846
735000,75.55686
736000,75.55476
737000,75.56736
738000,75.56316
739000,75.56736
740000,75.56946
741000,75.57365
742000,75.57365
743000,75.58625
744000,75.58625
745000,75.59045
746000,75.58205
747000,75.58415
748000,75.57156
749000,75.58625
750000,75.58625
751000,75.58625
752000,75.59045
753000,75.60515
754000,75.60515
755000,75.59465
756000,75.59465
757000,75.60515
758000,75.60095
759000,75.60305
760000,75.59675
761000,75.60725
762000,75.60934
763000,75.60725
764000,75.61144
765000,75.61774
766000,75.61355
767000,75.61774
768000,75.62614
769000,75.62824
770000,75.62194
771000,75.62404
772000,75.61984
773000,75.62404
774000,75.63454
775000,75.62824
776000,75.61774
777000,75.61984
778000,75.62614
779000,75.64084
780000,75.63244
781000,75.64084
782000,75.64294
783000,75.65134
784000,75.64924
785000,75.65134
786000,75.65763
787000,75.66813
788000,75.67233
789000,75.65553
790000,75.67023
791000,75.66813
792000,75.68282
793000,75.69122
794000,75.68073
795000,75.67863
796000,75.67233
797000,75.66813
798000,75.66813
799000,75.66393
800000,75.66603
801000,75.67653
802000,75.68282
803000,75.67863
804000,75.67443
805000,75.67863
806000,75.68703
807000,75.67863
808000,75.67653
809000,75.66393
810000,75.68492
811000,75.68282
812000,75.69332
813000,75.70592
814000,75.71222
815000,75.71011
816000,75.71432
817000,75.72061
818000,75.71642
819000,75.70592
820000,75.71432
821000,75.71642
822000,75.70802
823000,75.71432
824000,75.72482
825000,75.72482
826000,75.72061
827000,75.73111
828000,75.73321
829000,75.74791
830000,75.75211
831000,75.7542
832000,75.75001
833000,75.7626
834000,75.75211
835000,75.7584
836000,75.7542
837000,75.7542
838000,75.7584
839000,75.7584
840000,75.7647
841000,75.7731
842000,75.7542
843000,75.75211
844000,75.75211
845000,75.7563
846000,75.7563
847000,75.7689
848000,75.7773
849000,75.7626
850000,75.7647
851000,75.7752
852000,75.7878
853000,75.78359
854000,75.78149
855000,75.78989
856000,75.78989
857000,75.78989
858000,75.78359
859000,75.79619
860000,75.79409
861000,75.79199
862000,75.79409
863000,75.79829
864000,75.80039
865000,75.80249
866000,75.79409
867000,75.80249
868000,75.80039
869000,75.79619
870000,75.7857
871000,75.79409
872000,75.80249
873000,75.80459
874000,75.80249
875000,75.81089
876000,75.80878
877000,75.80249
878000,75.80669
879000,75.80878
880000,75.80249
881000,75.80039
882000,75.82138
883000,75.81928
884000,75.81928
885000,75.82768
886000,75.84238
887000,75.83398
888000,75.85287
889000,75.83608
890000,75.83188
891000,75.83188
892000,75.83818
893000,75.84028
894000,75.83818
895000,75.83608
896000,75.84238
897000,75.84238
898000,75.85497
899000,75.85287
900000,75.85078
901000,75.84658
902000,75.85497
903000,75.86547
904000,75.85707
905000,75.85078
906000,75.85497
907000,75.86547
908000,75.85918
909000,75.85287
910000,75.85707
911000,75.86127
912000,75.85078
913000,75.86127
914000,75.85287
915000,75.85078
916000,75.85287
917000,75.85707
918000,75.87177
919000,75.86547
920000,75.88226
921000,75.87387
922000,75.86757
923000,75.87177
924000,75.87807
925000,75.86967
926000,75.86757
927000,75.85918
928000,75.85287
929000,75.88017
930000,75.87387
931000,75.88017
932000,75.87387
933000,75.86547
934000,75.87807
935000,75.87807
936000,75.88226
937000,75.88017
938000,75.88226
939000,75.89066
940000,75.88017
941000,75.88226
942000,75.89066
943000,75.90116
944000,75.89697
945000,75.89697
946000,75.91166
947000,75.90956
948000,75.91795
949000,75.92006
950000,75.90746
951000,75.90956
952000,75.91376
953000,75.90956
954000,75.91376
955000,75.90956
956000,75.89697
957000,75.89906
958000,75.90956
959000,75.89906
960000,75.92216
961000,75.93055
962000,75.93266
963000,75.93055
964000,75.92006
965000,75.91795
966000,75.91795
967000,75.90116
968000,75.91166
969000,75.90956
970000,75.91166
971000,75.92006
972000,75.92845
973000,75.94315
974000,75.94945
975000,75.94945
976000,75.94945
977000,75.95155
978000,75.94315
979000,75.94525
980000,75.94315
981000,75.95364
982000,75.95155
983000,75.95995
984000,75.95364
985000,75.94945
986000,75.95785
987000,75.95364
988000,75.94525
989000,75.93685
990000,75.94105
991000,75.94735
992000,75.96204
993000,75.95364
994000,75.96624
995000,75.96414
996000,75.97044
997000,75.96834
998000,75.96834
999000,75.96834
1000000,75.97464
1000001,75.97464
